날짜,종가,오픈,고가,저가,거래량,변동 %
2003년 04월 24일,4.643,4.643,4.643,4.643,-,0.43%
2003년 04월 23일,4.623,4.623,4.623,4.623,-,0.65%
2003년 04월 22일,4.593,4.593,4.593,4.593,-,1.37%
2003년 04월 21일,4.531,4.46,4.46,4.46,0.00K,1.46%
2003년 04월 17일,4.466,4.466,4.466,4.466,-,-0.33%
2003년 04월 16일,4.481,4.481,4.481,4.481,-,-0.84%
2003년 04월 15일,4.519,4.519,4.519,4.519,-,-0.33%
2003년 04월 14일,4.534,4.5,4.5,4.5,0.01K,1.00%
2003년 04월 11일,4.489,4.489,4.489,4.489,-,0.07%
2003년 04월 10일,4.486,4.486,4.486,4.486,-,0.16%
2003년 04월 09일,4.479,4.45,4.45,4.45,0.01K,0.11%
2003년 04월 08일,4.474,4.474,4.474,4.474,-,1.24%
2003년 04월 07일,4.419,4.419,4.419,4.419,-,0.18%
2003년 04월 04일,4.411,4.411,4.411,4.411,-,0.05%
2003년 04월 03일,4.409,4.409,4.409,4.409,-,0.25%
2003년 04월 02일,4.398,4.398,4.398,4.398,-,-0.79%
2003년 04월 01일,4.433,4.433,4.433,4.433,-,-0.63%
2003년 03월 31일,4.461,4.461,4.461,4.461,-,0.72%
2003년 03월 28일,4.429,4.415,4.415,4.415,0.00K,0.98%
2003년 03월 27일,4.386,4.42,4.42,4.42,0.03K,-0.11%
2003년 03월 26일,4.391,4.415,4.415,4.38,0.01K,0.11%
2003년 03월 25일,4.386,4.375,4.42,4.35,0.04K,0.62%
2003년 03월 24일,4.359,4.38,4.38,4.35,0.12K,0.30%
2003년 03월 21일,4.346,4.39,4.405,4.355,0.06K,-1.41%
2003년 03월 20일,4.408,4.41,4.44,4.38,0.19K,-0.02%
2003년 03월 19일,4.409,4.48,4.48,4.4,0.03K,-0.97%
2003년 03월 18일,4.452,4.47,4.49,4.435,0.02K,0.29%
2003년 03월 17일,4.439,4.58,4.58,4.47,0.02K,-1.94%
2003년 03월 14일,4.527,4.5,4.5,4.5,0.01K,-0.02%
2003년 03월 13일,4.528,4.57,4.57,4.51,0.09K,-2.05%
2003년 03월 12일,4.623,4.66,4.66,4.64,0.02K,-1.18%
2003년 03월 11일,4.678,4.675,4.675,4.67,0.01K,0.21%
2003년 03월 10일,4.668,4.685,4.685,4.66,0.02K,-0.17%
2003년 03월 07일,4.676,4.675,4.685,4.62,0.03K,0.32%
2003년 03월 06일,4.661,4.62,4.69,4.615,0.13K,0.84%
2003년 03월 05일,4.622,4.67,4.67,4.6,0.16K,-0.75%
2003년 03월 04일,4.657,4.65,4.69,4.645,0.20K,0.00%
2003년 03월 03일,4.657,4.58,4.66,4.575,0.24K,0.04%
2003년 02월 28일,4.655,4.655,4.655,4.655,-,0.00%
2003년 02월 27일,4.655,4.655,4.655,4.655,-,0.00%
2003년 02월 26일,4.655,4.655,4.655,4.655,-,0.32%
2003년 02월 25일,4.64,4.64,4.64,4.64,-,-1.55%
2003년 02월 24일,4.713,4.713,4.713,4.713,-,1.07%
2003년 02월 21일,4.663,4.663,4.663,4.663,-,0.06%
2003년 02월 20일,4.66,4.66,4.66,4.66,-,0.80%
2003년 02월 19일,4.623,4.623,4.623,4.623,-,1.58%
2003년 02월 18일,4.551,4.551,4.551,4.551,-,0.44%
2003년 02월 14일,4.531,4.54,4.54,4.54,0.03K,0.04%
2003년 02월 13일,4.529,4.529,4.529,4.529,-,0.58%
2003년 02월 12일,4.503,4.55,4.55,4.55,0.00K,-1.38%
2003년 02월 11일,4.566,4.566,4.566,4.566,-,-0.65%
2003년 02월 10일,4.596,4.596,4.596,4.596,-,-1.08%
2003년 02월 07일,4.646,4.646,4.646,4.646,-,-0.58%
2003년 02월 06일,4.673,4.673,4.673,4.673,-,-1.85%
2003년 02월 05일,4.761,4.761,4.761,4.761,-,-3.05%
2003년 02월 04일,4.911,4.911,4.911,4.911,-,1.72%
2003년 02월 03일,4.828,4.828,4.828,4.828,-,-0.52%
2003년 01월 31일,4.853,4.853,4.853,4.853,-,-0.21%
2003년 01월 30일,4.863,4.87,4.87,4.87,0.01K,1.31%
2003년 01월 29일,4.8,4.8,4.8,4.8,0.00K,-1.34%
2003년 01월 28일,4.865,4.865,4.865,4.865,0.01K,0.83%
2003년 01월 27일,4.825,4.825,4.825,4.825,-,-1.03%
2003년 01월 24일,4.875,4.875,4.875,4.875,-,2.09%
2003년 01월 23일,4.775,4.76,4.78,4.76,0.01K,-1.26%
2003년 01월 22일,4.836,4.836,4.836,4.836,-,0.58%
2003년 01월 21일,4.808,4.808,4.808,4.808,-,0.21%
2003년 01월 17일,4.798,4.798,4.798,4.798,-,-0.52%
2003년 01월 16일,4.823,4.823,4.823,4.823,-,1.15%
2003년 01월 15일,4.768,4.768,4.768,4.768,-,0.32%
2003년 01월 14일,4.753,4.78,4.78,4.76,0.01K,-1.55%
2003년 01월 13일,4.828,4.83,4.83,4.83,0.01K,-0.64%
2003년 01월 10일,4.859,4.859,4.859,4.859,0.57K,0.31%
2003년 01월 09일,4.844,4.844,4.844,4.844,0.03K,-0.25%
2003년 01월 08일,4.856,4.856,4.856,4.856,-,1.08%
2003년 01월 07일,4.804,4.88,4.88,4.88,0.02K,-1.94%
2003년 01월 06일,4.899,4.88,4.885,4.88,0.00K,0.14%
2003년 01월 03일,4.892,4.892,4.892,4.892,-,1.66%
2003년 01월 02일,4.812,4.812,4.812,4.812,-,0.23%
2002년 12월 31일,4.801,4.801,4.801,4.801,0.00K,2.98%
2002년 12월 30일,4.662,4.7,4.7,4.7,-,-1.06%
2002년 12월 27일,4.712,4.68,4.68,4.68,0.01K,0.26%
2002년 12월 26일,4.7,4.705,4.705,4.705,0.01K,0.92%
2002년 12월 24일,4.657,4.67,4.67,4.635,0.01K,0.09%
2002년 12월 23일,4.653,4.655,4.655,4.63,0.30K,0.50%
2002년 12월 20일,4.63,4.61,4.61,4.61,0.04K,-2.01%
2002년 12월 19일,4.725,4.73,4.735,4.7,0.46K,1.29%
2002년 12월 18일,4.665,4.63,4.67,4.61,0.01K,0.54%
2002년 12월 17일,4.64,4.725,4.74,4.615,0.06K,-1.32%
2002년 12월 16일,4.702,4.69,4.725,4.66,0.12K,-0.04%
2002년 12월 13일,4.704,4.75,4.78,4.67,0.07K,-0.84%
2002년 12월 12일,4.744,4.645,4.75,4.64,0.06K,2.37%
2002년 12월 11일,4.634,4.62,4.66,4.605,0.05K,0.56%
2002년 12월 10일,4.608,4.595,4.625,4.585,0.04K,0.17%
2002년 12월 09일,4.6,4.6,4.61,4.54,0.04K,-0.69%
2002년 12월 06일,4.632,4.68,4.68,4.595,0.05K,0.22%
2002년 12월 05일,4.622,4.555,4.65,4.555,0.12K,1.38%
2002년 12월 04일,4.559,4.57,4.59,4.545,0.10K,0.60%
2002년 12월 03일,4.532,4.44,4.53,4.435,0.27K,2.49%
2002년 12월 02일,4.422,4.425,4.435,4.4,1.36K,0.18%
2002년 11월 27일,4.414,4.435,4.445,4.405,3.51K,-1.27%
2002년 11월 25일,4.471,4.471,4.471,4.471,-,-1.54%
2002년 11월 22일,4.541,4.541,4.541,4.541,-,1.68%
2002년 11월 21일,4.466,4.466,4.466,4.466,-,-1.48%
2002년 11월 20일,4.533,4.533,4.533,4.533,-,-0.26%
2002년 11월 19일,4.545,4.545,4.545,4.545,-,0.22%
2002년 11월 18일,4.535,4.535,4.535,4.535,-,-0.83%
2002년 11월 15일,4.573,4.573,4.573,4.573,-,0.37%
2002년 11월 14일,4.556,4.556,4.556,4.556,-,0.04%
2002년 11월 13일,4.554,4.554,4.554,4.554,-,-0.87%
2002년 11월 12일,4.594,4.594,4.594,4.594,-,0.61%
2002년 11월 11일,4.566,4.56,4.56,4.56,0.01K,0.88%
2002년 11월 08일,4.526,4.526,4.526,4.526,-,-0.40%
2002년 11월 07일,4.544,4.544,4.544,4.544,-,1.50%
2002년 11월 06일,4.477,4.477,4.477,4.477,-,-0.27%
2002년 11월 05일,4.489,4.489,4.489,4.489,-,0.18%
2002년 11월 04일,4.481,4.481,4.481,4.481,-,-0.07%
2002년 11월 01일,4.484,4.484,4.484,4.484,-,-0.33%
2002년 10월 31일,4.499,4.499,4.499,4.499,-,0.45%
2002년 10월 30일,4.479,4.479,4.479,4.479,-,-0.51%
2002년 10월 29일,4.502,4.502,4.502,4.502,-,2.23%
2002년 10월 28일,4.404,4.404,4.404,4.404,-,0.11%
2002년 10월 25일,4.399,4.399,4.399,4.399,-,1.03%
2002년 10월 24일,4.354,4.35,4.35,4.35,0.00K,-1.02%
2002년 10월 23일,4.399,4.399,4.399,4.399,-,-0.11%
2002년 10월 22일,4.404,4.404,4.404,4.404,-,1.38%
2002년 10월 21일,4.344,4.344,4.344,4.344,-,-0.18%
2002년 10월 18일,4.352,4.34,4.34,4.34,0.12K,0.44%
2002년 10월 17일,4.333,4.333,4.333,4.333,-,-0.57%
2002년 10월 16일,4.358,4.358,4.358,4.358,-,1.09%
2002년 10월 15일,4.311,4.311,4.311,4.311,-,0.30%
2002년 10월 14일,4.298,4.298,4.298,4.298,-,-0.23%
2002년 10월 11일,4.308,4.3,4.305,4.3,0.07K,0.82%
2002년 10월 10일,4.273,4.273,4.273,4.273,-,-1.50%
2002년 10월 09일,4.338,4.315,4.34,4.315,0.00K,-0.53%
2002년 10월 08일,4.361,4.361,4.361,4.361,-,-1.74%
2002년 10월 07일,4.438,4.438,4.438,4.438,0.12K,-0.83%
2002년 10월 04일,4.475,4.475,4.475,4.475,-,0.11%
2002년 10월 03일,4.47,4.47,4.47,4.47,-,0.00%
2002년 10월 02일,4.47,4.47,4.47,4.47,0.11K,0.00%
2002년 10월 01일,4.47,4.47,4.47,4.47,-,-1.32%
2002년 09월 30일,4.53,4.53,4.53,4.53,0.07K,0.96%
2002년 09월 27일,4.487,4.487,4.487,4.487,-,-0.40%
2002년 09월 26일,4.505,4.53,4.53,4.485,0.31K,-1.62%
2002년 09월 25일,4.579,4.655,4.655,4.655,0.00K,-1.51%
2002년 09월 24일,4.649,4.625,4.625,4.625,0.00K,0.48%
2002년 09월 23일,4.627,4.627,4.627,4.627,-,-0.04%
2002년 09월 20일,4.629,4.645,4.645,4.645,0.01K,-0.22%
2002년 09월 19일,4.639,4.65,4.67,4.65,0.19K,0.43%
2002년 09월 18일,4.619,4.6,4.64,4.6,0.04K,0.92%
2002년 09월 17일,4.577,4.52,4.52,4.52,0.01K,0.62%
2002년 09월 16일,4.549,4.545,4.545,4.545,0.01K,-0.11%
2002년 09월 13일,4.554,4.565,4.565,4.565,0.00K,-0.72%
2002년 09월 12일,4.587,4.54,4.625,4.54,0.02K,0.99%
2002년 09월 11일,4.542,4.51,4.51,4.51,0.03K,-0.33%
2002년 09월 10일,4.557,4.57,4.57,4.57,0.04K,-0.48%
2002년 09월 09일,4.579,4.53,4.6,4.53,0.05K,1.48%
2002년 09월 06일,4.512,4.535,4.57,4.51,0.15K,-0.07%
2002년 09월 05일,4.515,4.475,4.545,4.475,0.35K,1.12%
2002년 09월 04일,4.465,4.45,4.455,4.43,0.17K,0.25%
2002년 09월 03일,4.454,4.461,4.495,4.455,0.18K,0.38%
2002년 08월 30일,4.437,4.54,4.56,4.42,1.07K,-1.99%
2002년 08월 29일,4.527,4.5,4.54,4.5,4.92K,0.71%
2002년 08월 28일,4.495,4.495,4.495,4.495,-,-0.11%
2002년 08월 27일,4.5,4.5,4.5,4.5,-,1.47%
2002년 08월 26일,4.435,4.435,4.435,4.435,-,0.34%
2002년 08월 23일,4.42,4.42,4.42,4.42,-,-0.94%
2002년 08월 22일,4.462,4.462,4.462,4.462,-,1.02%
2002년 08월 21일,4.417,4.417,4.417,4.417,-,-0.38%
2002년 08월 20일,4.434,4.434,4.434,4.434,-,0.73%
2002년 08월 19일,4.402,4.402,4.402,4.402,-,-1.96%
2002년 08월 16일,4.49,4.49,4.49,4.49,-,0.22%
2002년 08월 15일,4.48,4.48,4.48,4.48,-,0.56%
2002년 08월 14일,4.455,4.455,4.455,4.455,-,-2.67%
2002년 08월 13일,4.577,4.577,4.577,4.577,-,-0.28%
2002년 08월 12일,4.59,4.59,4.59,4.59,-,-1.65%
2002년 08월 09일,4.667,4.667,4.667,4.667,-,0.69%
2002년 08월 08일,4.635,4.635,4.635,4.635,-,-0.79%
2002년 08월 07일,4.672,4.672,4.672,4.672,-,1.34%
2002년 08월 06일,4.61,4.61,4.61,4.61,-,-0.43%
2002년 08월 05일,4.63,4.63,4.63,4.63,-,0.87%
2002년 08월 02일,4.59,4.59,4.59,4.59,-,0.22%
2002년 08월 01일,4.58,4.58,4.58,4.58,-,-0.33%
2002년 07월 31일,4.595,4.595,4.595,4.595,-,-1.29%
2002년 07월 30일,4.655,4.635,4.635,4.635,0.00K,0.41%
2002년 07월 29일,4.636,4.68,4.69,4.61,0.05K,-0.54%
2002년 07월 26일,4.661,4.84,4.84,4.61,0.06K,-3.92%
2002년 07월 25일,4.851,4.845,4.86,4.84,0.03K,-0.06%
2002년 07월 24일,4.854,4.88,4.88,4.805,0.08K,-0.41%
2002년 07월 23일,4.874,5,5,4.935,0.15K,-3.16%
2002년 07월 22일,5.033,5.05,5.07,5.05,0.23K,-0.59%
2002년 07월 19일,5.063,5.07,5.085,5.06,0.02K,1.46%
2002년 07월 18일,4.99,4.97,5.025,4.97,0.02K,0.00%
2002년 07월 17일,4.99,5.01,5.01,4.97,0.25K,-0.56%
2002년 07월 16일,5.018,5.05,5.05,5,0.30K,-1.63%
2002년 07월 15일,5.101,5.14,5.14,5.1,0.03K,1.09%
2002년 07월 12일,5.046,5.05,5.06,5.03,0.04K,-0.51%
2002년 07월 11일,5.072,5.04,5.11,5.04,0.09K,0.83%
2002년 07월 10일,5.03,5.04,5.08,5.01,0.02K,-0.16%
2002년 07월 09일,5.038,4.995,5.05,4.98,0.13K,1.57%
2002년 07월 08일,4.96,4.89,4.95,4.89,0.05K,0.51%
2002년 07월 03일,4.935,4.945,4.945,4.905,0.64K,0.10%
2002년 07월 02일,4.93,4.88,4.98,4.85,0.64K,1.29%
2002년 07월 01일,4.867,4.845,4.87,4.8,0.40K,0.70%
2002년 06월 28일,4.833,4.855,4.89,4.825,2.29K,-0.88%
2002년 06월 27일,4.876,4.84,4.88,4.8,11.19K,0.56%
2002년 06월 26일,4.849,4.83,4.83,4.83,0.00K,0.41%
2002년 06월 25일,4.829,4.829,4.829,4.829,-,-0.72%
2002년 06월 24일,4.864,4.864,4.864,4.864,-,0.25%
2002년 06월 21일,4.852,4.852,4.852,4.852,-,-0.31%
2002년 06월 20일,4.867,4.84,4.84,4.84,0.00K,0.58%
2002년 06월 19일,4.839,4.839,4.839,4.839,-,-0.06%
2002년 06월 18일,4.842,4.842,4.842,4.842,0.01K,0.46%
2002년 06월 17일,4.82,4.82,4.82,4.82,-,-0.56%
2002년 06월 14일,4.847,4.847,4.847,4.847,0.00K,0.41%
2002년 06월 13일,4.827,4.8,4.8,4.8,0.25K,-1.69%
2002년 06월 12일,4.91,4.91,4.91,4.91,0.66K,0.76%
2002년 06월 11일,4.873,4.873,4.873,4.873,-,-0.61%
2002년 06월 10일,4.903,4.903,4.903,4.903,-,-1.37%
2002년 06월 07일,4.971,4.971,4.971,4.971,-,-0.30%
2002년 06월 06일,4.986,4.986,4.986,4.986,-,1.07%
2002년 06월 05일,4.933,5.01,5.01,4.97,0.02K,-3.52%
2002년 06월 04일,5.113,5.15,5.15,5.15,0.04K,0.89%
2002년 06월 03일,5.068,5.068,5.068,5.068,-,0.84%
2002년 05월 31일,5.026,5.026,5.026,5.026,0.00K,1.15%
2002년 05월 30일,4.969,4.969,4.969,4.969,-,0.73%
2002년 05월 29일,4.933,4.93,4.98,4.9,0.16K,1.29%
2002년 05월 28일,4.87,4.89,4.89,4.84,0.07K,0.27%
2002년 05월 24일,4.857,4.875,4.875,4.875,0.01K,-0.82%
2002년 05월 23일,4.897,4.785,4.91,4.785,0.01K,1.49%
2002년 05월 22일,4.825,4.84,4.84,4.8,0.01K,-0.19%
2002년 05월 21일,4.834,4.745,4.88,4.745,0.02K,1.36%
2002년 05월 20일,4.769,4.68,4.755,4.68,0.01K,2.47%
2002년 05월 17일,4.654,4.69,4.71,4.65,0.01K,0.32%
2002년 05월 16일,4.639,4.63,4.64,4.615,0.02K,0.28%
2002년 05월 15일,4.626,4.6,4.645,4.6,0.02K,0.65%
2002년 05월 14일,4.596,4.58,4.605,4.58,0.01K,0.00%
2002년 05월 13일,4.596,4.68,4.69,4.61,0.88K,-1.33%
2002년 05월 10일,4.658,4.63,4.67,4.63,0.02K,0.93%
2002년 05월 09일,4.615,4.565,4.605,4.565,0.01K,0.94%
2002년 05월 08일,4.572,4.615,4.63,4.575,0.02K,-1.00%
2002년 05월 07일,4.618,4.59,4.64,4.59,0.14K,0.48%
2002년 05월 06일,4.596,4.59,4.605,4.58,0.06K,-0.02%
2002년 05월 03일,4.597,4.545,4.61,4.54,0.12K,1.19%
2002년 05월 02일,4.543,4.535,4.55,4.515,0.13K,0.31%
2002년 05월 01일,4.529,4.52,4.555,4.51,0.41K,-0.07%
2002년 04월 30일,4.532,4.625,4.635,4.505,2.03K,-2.24%
2002년 04월 29일,4.636,4.65,4.66,4.6,7.45K,-0.24%
2002년 04월 26일,4.647,4.647,4.647,4.647,-,0.69%
2002년 04월 25일,4.615,4.615,4.615,4.615,-,1.27%
2002년 04월 24일,4.557,4.557,4.557,4.557,-,-0.18%
2002년 04월 23일,4.565,4.565,4.565,4.565,0.01K,0.59%
2002년 04월 22일,4.538,4.538,4.538,4.538,0.01K,0.89%
2002년 04월 19일,4.498,4.498,4.498,4.498,-,0.11%
2002년 04월 18일,4.493,4.493,4.493,4.493,-,1.08%
2002년 04월 17일,4.445,4.445,4.445,4.445,-,1.02%
2002년 04월 16일,4.4,4.4,4.4,4.4,0.00K,-1.01%
2002년 04월 15일,4.445,4.445,4.445,4.445,-,-3.12%
2002년 04월 12일,4.588,4.588,4.588,4.588,-,0.22%
2002년 04월 11일,4.578,4.61,4.62,4.57,0.01K,-0.89%
2002년 04월 10일,4.619,4.619,4.619,4.619,-,1.54%
2002년 04월 09일,4.549,4.549,4.549,4.549,-,-0.26%
2002년 04월 08일,4.561,4.561,4.561,4.561,-,-0.22%
2002년 04월 05일,4.571,4.571,4.571,4.571,0.12K,-0.97%
2002년 04월 04일,4.616,4.616,4.616,4.616,-,-0.90%
2002년 04월 03일,4.658,4.658,4.658,4.658,-,-1.69%
2002년 04월 02일,4.738,4.7,4.7,4.7,0.00K,1.00%
2002년 04월 01일,4.691,4.691,4.691,4.691,-,1.08%
2002년 03월 28일,4.641,4.641,4.641,4.641,-,1.35%
2002년 03월 27일,4.579,4.6,4.6,4.56,-,0.00%
2002년 03월 26일,4.579,4.6,4.6,4.56,0.05K,0.15%
2002년 03월 25일,4.572,4.55,4.6,4.52,0.03K,0.90%
2002년 03월 22일,4.531,4.52,4.53,4.5,0.02K,0.71%
2002년 03월 21일,4.499,4.53,4.53,4.51,0.01K,-0.51%
2002년 03월 20일,4.522,4.525,4.54,4.5,0.20K,0.22%
2002년 03월 19일,4.512,4.49,4.55,4.49,0.01K,0.45%
2002년 03월 18일,4.492,4.52,4.52,4.5,0.05K,0.22%
2002년 03월 15일,4.482,4.455,4.495,4.455,0.02K,-0.16%
2002년 03월 14일,4.489,4.54,4.54,4.485,0.03K,-0.62%
2002년 03월 13일,4.517,4.51,4.525,4.5,0.11K,0.71%
2002년 03월 12일,4.485,4.49,4.51,4.48,0.01K,0.29%
2002년 03월 11일,4.472,4.525,4.54,4.49,0.01K,-0.45%
2002년 03월 08일,4.492,4.47,4.55,4.46,0.05K,0.58%
2002년 03월 07일,4.466,4.51,4.51,4.46,0.04K,-1.11%
2002년 03월 06일,4.516,4.55,4.55,4.5,0.02K,-0.55%
2002년 03월 05일,4.541,4.565,4.63,4.535,0.10K,-1.00%
2002년 03월 04일,4.587,4.53,4.63,4.53,0.21K,0.84%
2002년 03월 01일,4.549,4.485,4.575,4.46,0.22K,1.16%
2002년 02월 28일,4.497,4.42,4.51,4.395,1.27K,1.65%
2002년 02월 27일,4.424,4.43,4.47,4.41,8.99K,0.09%
2002년 02월 26일,4.42,4.42,4.42,4.42,-,1.26%
2002년 02월 25일,4.365,4.365,4.365,4.365,-,-0.68%
2002년 02월 22일,4.395,4.395,4.395,4.395,-,-0.50%
2002년 02월 21일,4.417,4.417,4.417,4.417,-,0.45%
2002년 02월 20일,4.397,4.397,4.397,4.397,-,-1.57%
2002년 02월 19일,4.467,4.467,4.467,4.467,-,-1.50%
2002년 02월 15일,4.535,4.535,4.535,4.535,-,0.18%
2002년 02월 14일,4.527,4.527,4.527,4.527,-,0.56%
2002년 02월 13일,4.502,4.502,4.502,4.502,-,0.45%
2002년 02월 12일,4.482,4.482,4.482,4.482,0.00K,1.59%
2002년 02월 11일,4.412,4.412,4.412,4.412,-,-0.90%
2002년 02월 08일,4.452,4.452,4.452,4.452,-,2.53%
2002년 02월 07일,4.342,4.342,4.342,4.342,0.07K,-0.44%
2002년 02월 06일,4.361,4.361,4.361,4.361,-,-0.73%
2002년 02월 05일,4.393,4.28,4.38,4.28,0.25K,2.45%
2002년 02월 04일,4.288,4.288,4.288,4.288,-,-0.42%
2002년 02월 01일,4.306,4.306,4.306,4.306,-,2.13%
2002년 01월 31일,4.216,4.216,4.216,4.216,-,-1.63%
2002년 01월 30일,4.286,4.286,4.286,4.286,-,-0.05%
2002년 01월 29일,4.288,4.288,4.288,4.288,-,1.06%
2002년 01월 28일,4.243,4.243,4.243,4.243,-,-1.28%
2002년 01월 25일,4.298,4.298,4.298,4.298,-,0.75%
2002년 01월 24일,4.266,4.266,4.266,4.266,-,0.31%
2002년 01월 23일,4.253,4.253,4.253,4.253,-,-0.65%
2002년 01월 22일,4.281,4.281,4.281,4.281,-,-1.31%
2002년 01월 18일,4.338,4.338,4.338,4.338,-,-2.25%
2002년 01월 17일,4.438,4.438,4.438,4.438,-,-2.57%
2002년 01월 16일,4.555,4.555,4.555,4.555,-,0.15%
2002년 01월 15일,4.548,4.548,4.548,4.548,-,0.89%
2002년 01월 14일,4.508,4.58,4.59,4.575,0.05K,-3.90%
2002년 01월 11일,4.691,4.66,4.66,4.66,0.00K,-0.04%
2002년 01월 10일,4.693,4.69,4.72,4.69,0.10K,-0.21%
2002년 01월 09일,4.703,4.703,4.703,4.703,-,1.51%
2002년 01월 08일,4.633,4.62,4.63,4.62,0.01K,-0.58%
2002년 01월 07일,4.66,4.6,4.63,4.6,0.01K,0.39%
2002년 01월 04일,4.642,4.58,4.58,4.58,0.03K,0.93%
2002년 01월 03일,4.599,4.599,4.599,4.599,0.02K,1.61%
2002년 01월 02일,4.526,4.526,4.526,4.526,0.01K,-1.16%
2001년 12월 31일,4.579,4.5,4.5,4.5,0.00K,2.00%
2001년 12월 28일,4.489,4.485,4.485,4.485,0.01K,0.63%
2001년 12월 27일,4.461,4.48,4.52,4.48,0.02K,-1.65%
2001년 12월 26일,4.536,4.49,4.56,4.475,0.03K,1.59%
2001년 12월 21일,4.465,4.39,4.48,4.39,0.00K,1.64%
2001년 12월 20일,4.393,4.335,4.4,4.335,0.01K,2.09%
2001년 12월 19일,4.303,4.41,4.41,4.325,0.02K,-2.54%
2001년 12월 18일,4.415,4.375,4.43,4.375,0.01K,1.26%
2001년 12월 17일,4.36,4.34,4.36,4.34,0.03K,0.07%
2001년 12월 14일,4.357,4.35,4.35,4.35,0.00K,2.16%
2001년 12월 13일,4.265,4.25,4.25,4.235,0.17K,0.47%
2001년 12월 12일,4.245,4.25,4.28,4.25,0.23K,-0.28%
2001년 12월 11일,4.257,4.22,4.255,4.22,0.08K,0.76%
2001년 12월 10일,4.225,4.22,4.25,4.2,0.05K,-0.59%
2001년 12월 07일,4.25,4.23,4.26,4.22,0.09K,0.78%
2001년 12월 06일,4.217,4.17,4.215,4.17,0.09K,0.98%
2001년 12월 05일,4.176,4.09,4.19,4.08,0.00K,1.16%
2001년 12월 04일,4.128,4.145,4.18,4.135,0.15K,-1.71%
2001년 12월 03일,4.2,4.135,4.205,4.125,0.30K,1.74%
2001년 11월 30일,4.128,4.065,4.16,4.065,1.40K,1.60%
2001년 11월 29일,4.063,4.115,4.16,4.05,8.75K,-1.22%
2001년 11월 28일,4.113,4.113,4.113,4.113,-,1.86%
2001년 11월 27일,4.038,4.038,4.038,4.038,-,0.30%
2001년 11월 26일,4.026,4.026,4.026,4.026,-,-0.17%
2001년 11월 21일,4.033,4.033,4.033,4.033,-,-0.37%
2001년 11월 20일,4.048,4.048,4.048,4.048,0.18K,-0.20%
2001년 11월 19일,4.056,4.056,4.056,4.056,-,-0.90%
2001년 11월 16일,4.093,4.093,4.093,4.093,-,-0.32%
2001년 11월 15일,4.106,4.106,4.106,4.106,0.10K,-0.77%
2001년 11월 14일,4.138,4.138,4.138,4.138,-,0.07%
2001년 11월 13일,4.135,4.135,4.135,4.135,0.11K,0.66%
2001년 11월 12일,4.108,4.108,4.108,4.108,-,0.93%
2001년 11월 09일,4.07,4.07,4.07,4.07,-,0.05%
2001년 11월 08일,4.068,4.08,4.08,4.08,0.03K,-1.21%
2001년 11월 07일,4.118,4.118,4.118,4.118,-,0.24%
2001년 11월 06일,4.108,4.09,4.09,4.09,0.00K,0.51%
2001년 11월 05일,4.087,4.087,4.087,4.087,-,-0.29%
2001년 11월 02일,4.099,4.14,4.14,4.13,0.02K,-2.31%
2001년 11월 01일,4.196,4.196,4.196,4.196,-,-0.43%
2001년 10월 31일,4.214,4.22,4.22,4.22,0.00K,-0.89%
2001년 10월 30일,4.252,4.252,4.252,4.252,-,0.50%
2001년 10월 29일,4.231,4.231,4.231,4.231,-,0.67%
2001년 10월 26일,4.203,4.203,4.203,4.203,0.04K,-0.12%
2001년 10월 25일,4.208,4.208,4.208,4.208,0.00K,0.12%
2001년 10월 24일,4.203,4.203,4.203,4.203,0.00K,-0.59%
2001년 10월 23일,4.228,4.22,4.22,4.22,0.00K,0.19%
2001년 10월 22일,4.22,4.15,4.19,4.15,0.01K,-0.89%
2001년 10월 19일,4.258,4.258,4.258,4.258,0.00K,0.35%
2001년 10월 18일,4.243,4.29,4.29,4.29,0.01K,-2.41%
2001년 10월 17일,4.348,4.348,4.348,4.348,-,0.58%
2001년 10월 16일,4.323,4.323,4.323,4.323,-,-1.10%
2001년 10월 15일,4.371,4.371,4.371,4.371,-,-1.73%
2001년 10월 12일,4.448,4.448,4.448,4.448,-,1.02%
2001년 10월 11일,4.403,4.403,4.403,4.403,-,-0.34%
2001년 10월 10일,4.418,4.46,4.46,4.46,0.02K,-2.47%
2001년 10월 09일,4.53,4.53,4.53,4.53,-,-3.41%
2001년 10월 08일,4.69,4.69,4.69,4.69,0.00K,0.54%
2001년 10월 05일,4.665,4.67,4.67,4.67,0.03K,0.60%
2001년 10월 04일,4.637,4.637,4.637,4.637,-,0.65%
2001년 10월 03일,4.607,4.607,4.607,4.607,-,-0.32%
2001년 10월 02일,4.622,4.622,4.622,4.622,-,-0.37%
2001년 10월 01일,4.639,4.639,4.639,4.639,-,-0.17%
2001년 09월 28일,4.647,4.647,4.647,4.647,-,1.46%
2001년 09월 27일,4.58,4.59,4.59,4.59,0.00K,-0.43%
2001년 09월 26일,4.6,4.55,4.61,4.55,0.12K,1.72%
2001년 09월 25일,4.522,4.55,4.56,4.49,0.03K,-1.05%
2001년 09월 24일,4.57,4.53,4.55,4.5,0.04K,-0.48%
2001년 09월 21일,4.592,4.58,4.64,4.58,0.02K,1.82%
2001년 09월 20일,4.51,4.655,4.655,4.52,0.04K,-4.41%
2001년 09월 19일,4.718,4.47,4.66,4.45,0.03K,6.19%
2001년 09월 18일,4.443,4.41,4.435,4.37,0.05K,1.37%
